GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",6496.9,6330.7,6700.0,7186.3,6979.8,7208.2,7354.2,7481.7,7398.1,7380.5,7006.5,7037.7,7058.1,7261.7,7495.6,7871.4,7619.1,7220.8,7364.6,7459.9,7584.3,7520.7
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",76,"71","   Arts, entertainment, and recreation",2105.2,2060.3,2102.3,2237.2,2162.0,2216.9,2365.8,2452.8,2442.6,2406.3,2224.2,2220.4,2319.5,2278.7,2334.5,2542.8,2423.6,2411.9,2195.7,2190.7,2266.2,2254.4
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",1270.1,1320.5,1329.6,1426.1,1485.0,1505.7,1606.5,1533.3,1485.6,1446.0,1206.3,1227.6,1321.6,1305.5,1357.8,1512.6,1474.2,1412.3,1222.3,1121.5,1124.7,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",78,"713","    Amusement, gambling, and recreation industries",828.3,744.2,774.9,814.5,689.1,722.3,771.1,924.0,960.0,963.0,1019.7,994.3,999.0,974.1,977.0,1030.1,949.4,999.7,973.8,1070.5,1143.6,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",79,"72","   Accommodation and food services",4390.8,4269.3,4599.6,4952.0,4821.4,4995.9,4987.0,5024.3,4949.6,4970.7,4783.6,4819.5,4737.4,4983.4,5161.8,5328.7,5195.2,4810.7,5164.3,5263.6,5314.1,5262.7
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",80,"721","    Accommodation",740.0,714.8,722.3,780.6,720.3,741.8,716.8,780.0,850.5,843.1,794.3,871.0,812.2,907.5,1033.9,1178.2,1120.1,845.6,1167.2,1255.1,1116.1,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",81,"722","    Food services and drinking places",3653.1,3557.2,3885.5,4180.0,4114.8,4268.9,4287.2,4256.4,4102.8,4132.6,3996.4,3946.6,3926.3,4076.7,4128.4,4150.5,4075.0,3965.4,3997.7,4010.1,4195.8,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",82,"81","  Other services (except government and government enterprises)",5786.8,5775.3,5819.1,6083.8,5453.9,5596.7,5400.6,5462.7,5618.0,5614.9,5438.5,4997.0,4702.1,4541.1,4436.5,4492.4,4403.1,4484.4,4444.5,4344.2,4346.6,4413.9
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",83,"..."," Government and government enterprises",22084.0,22440.3,23043.9,23667.2,24414.6,24890.7,24732.0,25057.7,25852.2,25725.0,26145.8,26517.9,25137.9,24918.6,24782.7,24250.4,24187.5,24153.1,24343.4,24248.6,24085.1,23961.7
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",84,"...","  Federal civilian",2711.9,2693.6,2714.4,2825.8,2690.8,2664.1,2593.6,2638.5,2550.1,2534.7,2531.9,2642.4,2593.6,2557.2,2448.6,2467.3,2447.3,2529.7,2625.9,2653.8,2676.5,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",85,"...","  Military",1290.7,1198.3,1130.1,1127.7,1122.6,1254.6,1481.6,1884.7,2341.6,2650.4,2836.4,2980.6,2955.8,2822.5,2669.4,2691.0,2754.2,2735.5,2762.9,2796.8,2905.4,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",86,"...","  State and local",18113.6,18589.7,19247.2,19762.5,20655.1,21026.7,20704.3,20565.0,20982.4,20548.3,20782.4,20895.0,19585.2,19536.9,19665.9,19092.2,18986.9,18891.3,18961.8,18809.5,18523.9,(NA)
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",87,"11, 21","Natural resources and mining",555.9,647.4,727.5,917.6,837.4,814.5,794.1,748.4,782.9,799.4,690.6,627.7,673.7,668.0,516.9,565.3,574.4,560.1,758.9,863.6,705.3,615.2
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",88,"42, 44-45","Trade",20972.5,22546.1,22936.6,24333.7,25363.6,25646.0,26869.9,27127.9,28179.3,28237.6,28258.1,28344.4,26380.9,27329.2,27463.6,28523.7,28726.3,29058.7,29869.2,29515.1,29637.5,30216.7
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",89,"...","Transportation and utilities",7060.7,7024.9,7517.5,7669.3,6604.1,6425.6,6698.7,7263.7,7852.8,8098.9,8890.5,9124.5,8554.3,8151.4,7966.7,8630.4,8542.3,8609.4,8527.5,8025.8,7787.0,7925.0
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",90,"...","Private goods-producing industries 2/",35379.6,35292.0,36597.0,38155.2,38088.6,40340.5,40958.2,47348.8,47461.9,53919.7,54657.3,51911.6,37583.1,38014.7,36387.4,36175.6,36664.4,34909.1,34745.6,32666.0,33465.5,34556.3
 "09000","Connecticut",1,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",91,"...","Private services-providing industries 3/",133548.6,138701.7,142764.5,154576.4,157841.9,154895.5,156682.2,164922.5,169339.4,172270.3,180569.4,181436.3,185331.7,184538.2,180851.0,183375.0,180227.7,178490.7,182837.5,184585.0,182365.2,183681.6
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",1,"...","All industry total",45230.7,49742.7,53861.8,56109.0,58881.6,56814.0,57957.3,60682.3,59973.5,61496.8,61235.1,58656.4,60404.2,60016.1,62017.4,61975.8,59157.1,63693.3,65635.3,63718.3,63651.0,63855.3
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",2,"..."," Private industries",40199.7,44493.9,48423.9,50498.3,53163.0,50781.6,51933.8,54626.0,53677.1,55369.1,54912.7,52208.8,53832.1,53612.8,55548.4,55617.1,52946.7,57683.8,59652.4,57660.8,57536.1,57785.2
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",3,"11","  Agriculture, forestry, fishing and hunting",258.0,321.6,343.3,397.0,460.4,293.8,415.4,524.4,650.0,543.2,416.7,411.3,640.7,520.3,383.0,417.0,565.5,694.3,624.7,691.3,786.6,(D)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",4,"111-112","   Farms",233.1,295.9,315.8,374.1,445.5,275.7,394.1,502.4,631.7,521.8,399.3,392.0,625.3,498.6,354.2,386.4,536.4,663.7,589.8,658.5,763.7,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",5,"113-115","   Forestry, fishing, and related activities",22.9,24.3,26.0,24.3,20.1,19.3,24.0,26.0,24.9,25.1,20.0,21.6,22.4,24.6,28.8,30.6,29.2,31.2,33.7,33.6,29.7,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",6,"21","  Mining, quarrying, and oil and gas extraction",43.4,46.6,46.7,40.1,34.7,29.2,14.5,11.9,3.3,2.4,0.7,1.1,1.0,1.4,0.1,0.2,3.1,3.5,4.4,4.7,4.9,(D)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",7,"211","   Oil and gas extraction",11.8,15.2,13.5,7.5,0.8,1.8,1.3,1.6,0.9,0.8,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",8,"212","   Mining (except oil and gas)",20.0,20.8,21.8,21.8,31.9,24.6,11.7,8.7,1.2,0.7,0.5,0.8,0.9,0.2,0.1,0.2,3.1,3.5,4.4,4.7,4.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",9,"213","   Support activities for mining",1.9,1.7,1.8,2.2,0.1,0.5,0.2,0.1,0.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,(L),0.0,0.0,0.0,0.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",10,"22","  Utilities",798.8,774.2,890.1,824.3,687.1,767.1,718.7,761.5,700.5,834.7,857.4,851.7,808.9,913.6,880.8,868.9,850.9,884.6,912.7,952.0,932.1,894.1
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",11,"23","  Construction",2573.1,2610.3,2796.7,2761.5,2556.1,2503.5,2518.8,2815.7,2831.2,2755.9,2421.2,2332.9,1885.5,1656.6,1753.1,1727.2,1790.5,1878.8,2050.0,2100.9,2157.3,2149.4
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",12,"31-33","  Manufacturing",4718.5,4726.5,5145.3,5096.0,4928.2,3968.2,4176.7,5631.5,5444.2,5810.2,6310.9,5144.8,4732.0,4446.1,4332.0,3792.6,3911.3,3983.6,4669.6,3921.7,4019.2,4290.3
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",13,"321,327-339","   Durable goods manufacturing",784.6,1001.8,1048.6,980.8,847.0,779.1,806.7,1009.5,1057.1,1177.6,1346.7,1396.3,1233.1,1355.2,1257.5,1424.3,1268.9,1254.5,1367.5,1289.8,1326.3,1396.5
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",14,"321","    Wood product manufacturing",47.9,47.2,46.4,35.1,17.0,17.0,19.2,14.8,16.3,17.1,17.8,20.3,18.6,17.0,19.9,18.9,17.8,16.2,17.9,19.3,19.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",15,"327","    Nonmetallic mineral product manufacturing",90.3,100.5,88.3,66.6,63.0,74.6,83.7,122.4,101.7,104.8,80.7,77.4,51.5,65.1,58.2,53.8,41.0,46.9,40.7,44.3,48.8,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",16,"331","    Primary metal manufacturing",77.8,82.0,90.9,64.8,82.1,82.4,74.0,51.9,47.3,54.8,46.6,56.2,73.9,57.7,56.9,75.4,70.9,32.7,38.4,38.0,33.8,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",17,"332","    Fabricated metal product manufacturing",189.5,177.3,214.2,194.5,182.8,172.3,168.0,154.2,135.4,162.7,128.9,153.1,142.6,128.0,142.4,151.9,145.6,126.4,116.1,126.3,131.3,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",18,"333","    Machinery manufacturing",74.6,123.9,91.9,73.7,52.0,35.5,34.2,37.9,51.1,45.5,77.6,74.5,64.0,64.0,67.7,69.9,73.9,87.3,101.7,90.3,97.3,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",19,"334","    Computer and electronic product manufacturing",53.9,67.0,66.5,79.1,64.9,76.6,140.1,259.9,273.0,265.7,377.2,418.9,441.0,552.4,465.6,684.9,562.6,558.2,636.9,601.9,624.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",90.8,71.5,123.1,131.1,153.9,152.3,153.0,106.5,110.9,141.8,158.9,186.0,142.5,148.6,141.0,84.4,89.5,102.3,171.1,90.7,99.3,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",170.4,334.7,349.6,304.6,233.7,159.2,70.1,75.7,74.3,176.2,192.1,116.3,35.2,29.0,25.5,6.1,7.2,7.6,6.9,6.6,6.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",22,"3364-3369","    Other transportation equipment manufacturing",23.5,25.2,21.3,14.2,27.2,21.0,17.4,31.4,66.9,63.3,94.1,104.7,85.8,81.5,76.3,72.8,123.8,115.6,71.1,76.8,67.5,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",23,"337","    Furniture and related product manufacturing",90.1,89.6,95.0,87.5,67.2,52.3,56.0,79.5,93.8,43.7,44.3,30.1,20.1,22.5,24.2,24.3,33.3,35.9,33.5,30.9,31.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",24,"339","    Miscellaneous manufacturing",89.7,93.5,100.9,108.4,95.2,108.9,113.6,116.6,128.9,162.7,163.5,184.3,167.4,191.5,185.3,182.0,102.3,121.1,134.1,162.9,161.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",25,"311-316,322-326","   Nondurable goods manufacturing",4289.9,3789.1,4215.9,4295.5,4352.9,3323.8,3522.4,4884.6,4588.3,4819.7,5134.5,3778.7,3538.6,3096.8,3086.5,2368.3,2642.5,2729.1,3300.9,2632.4,2693.6,2893.2
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",599.5,612.3,599.6,438.4,635.6,531.3,452.9,462.8,571.3,648.2,759.9,736.0,860.8,708.7,711.1,679.7,778.2,781.9,756.9,693.7,750.8,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",27,"313-314","    Textile mills and textile product mills",73.1,73.3,77.2,71.9,66.7,52.5,56.2,61.4,64.1,65.7,75.7,84.8,79.7,65.7,52.1,54.6,52.7,56.9,52.4,56.5,60.3,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",42.0,37.6,39.7,28.0,25.3,22.5,8.4,5.7,6.0,4.4,3.6,3.3,3.1,4.0,3.1,3.0,2.6,1.8,1.7,1.7,1.8,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",29,"322","    Paper manufacturing",443.6,376.0,526.1,510.9,323.9,483.6,397.1,452.6,330.0,280.7,306.7,232.1,208.6,171.3,135.2,128.2,115.0,115.0,157.2,171.5,178.7,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",30,"323","    Printing and related support activities",39.6,41.0,37.9,40.0,39.2,36.2,32.6,32.6,31.8,32.5,32.4,33.7,33.1,32.9,34.8,34.7,34.7,33.4,32.4,28.4,21.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",31,"324","    Petroleum and coal products manufacturing",374.9,546.1,386.8,393.3,437.0,541.7,598.9,522.1,288.3,225.2,292.2,397.7,469.0,184.6,182.6,318.4,497.8,690.0,711.2,764.6,742.7,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",32,"325","    Chemical manufacturing",2434.4,1903.9,2246.0,2585.8,2651.6,1559.8,1979.6,3299.1,3178.1,3478.1,3568.0,2205.2,1810.5,1702.6,1734.5,863.2,858.9,857.9,1362.4,801.7,802.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",33,"326","    Plastics and rubber products manufacturing",270.6,297.1,279.9,248.3,257.4,203.0,188.8,221.1,197.9,163.3,181.9,165.2,172.9,219.5,229.7,286.6,314.8,237.0,246.4,218.7,222.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",34,"42","  Wholesale trade",1480.2,1608.7,1688.8,1846.4,1889.2,1958.8,2332.8,2521.7,2567.7,2826.9,2721.4,2630.4,2301.6,2364.4,2347.8,2298.3,2238.7,2330.0,2200.9,2209.1,1903.9,1977.5
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",35,"44-45","  Retail trade",1987.2,2205.2,2332.3,2381.1,2266.8,2429.5,2605.1,2736.9,2786.2,2791.3,2715.1,2566.2,2462.1,2485.6,2483.7,2474.3,2529.5,2495.0,2492.3,2577.8,2636.4,2690.9
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",36,"48-49","  Transportation and warehousing",677.7,774.8,823.3,854.0,845.0,801.3,804.9,915.2,881.7,906.5,872.4,841.5,795.9,795.0,825.3,853.0,910.2,956.2,1014.0,984.8,986.1,979.8
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",37,"481","   Air transportation",13.5,16.7,15.2,13.7,10.0,9.0,13.7,29.7,29.2,26.3,35.0,32.6,34.6,41.7,38.9,36.7,46.9,31.9,24.4,26.8,31.2,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",38,"482","   Rail transportation",107.8,122.8,124.7,131.8,140.2,105.1,112.2,115.1,96.9,93.6,96.3,97.5,103.2,92.4,102.4,101.3,94.4,105.4,116.2,119.3,116.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",39,"483","   Water transportation",1.9,1.4,1.2,1.3,1.9,0.8,0.9,0.4,1.5,0.8,0.9,1.0,1.4,1.7,2.7,2.6,4.5,1.5,2.1,0.9,1.2,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",40,"484","   Truck transportation",251.4,293.3,324.2,320.2,295.9,292.0,285.4,307.2,264.1,260.7,257.2,228.1,209.6,216.9,230.8,231.3,227.7,213.9,226.4,204.3,210.2,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",41,"485","   Transit and ground passenger transportation",70.0,77.9,90.2,94.9,96.6,98.1,97.9,91.0,85.4,85.2,90.8,91.2,84.9,89.0,89.5,92.4,88.9,93.8,89.7,83.2,85.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",42,"486","   Pipeline transportation",6.7,7.8,7.2,4.5,3.0,3.6,3.7,3.8,4.7,2.9,0.2,0.1,0.0,0.7,0.8,1.2,1.5,2.7,5.1,2.9,2.3,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",43,"487-488, 492","   Other transportation and support activities",205.5,230.2,224.8,260.6,269.5,267.5,254.1,258.4,273.8,295.3,265.5,271.5,233.8,221.6,226.9,231.1,229.2,251.0,251.6,245.5,248.1,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",44,"493","   Warehousing and storage",44.3,50.9,58.2,56.7,60.5,54.7,62.7,116.1,129.4,144.9,130.2,126.0,130.6,131.8,134.2,156.5,219.6,261.5,309.2,314.9,302.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",45,"51","  Information",638.4,770.2,739.6,752.5,799.8,893.9,875.4,990.7,977.1,977.8,1053.8,1252.6,1299.3,1704.8,1913.0,2012.9,1617.1,1370.1,1335.2,1419.0,1344.6,1261.3
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",46,"511","   Publishing industries (except Internet)",135.5,156.1,181.8,162.6,138.3,169.4,168.1,181.8,197.1,175.8,209.9,238.6,204.5,214.6,217.7,169.5,205.3,180.3,197.7,194.6,202.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",47,"512","   Motion picture and sound recording industries",12.6,12.0,21.0,16.1,32.1,50.6,44.4,67.6,32.1,30.2,45.6,31.1,31.6,15.4,14.8,23.7,23.3,29.9,26.1,46.7,32.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",335.6,368.0,343.0,407.9,386.4,380.8,385.6,431.9,490.1,492.2,543.4,643.8,643.7,665.7,564.8,801.9,521.3,539.1,526.8,550.2,561.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",49,"518, 519","   Data processing, hosting, and other information services",149.8,240.0,204.9,162.3,242.2,299.3,282.2,312.6,258.3,278.9,253.8,338.8,419.0,809.0,1115.9,1017.9,867.2,619.4,582.4,625.4,547.5,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",16486.3,19283.2,22018.6,23436.6,26368.4,24716.4,24687.1,24534.8,23650.3,24492.5,24422.0,22447.2,25970.4,25283.3,26457.1,26529.7,24041.3,28010.2,29287.7,27906.3,27329.9,27079.7
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",51,"52","   Finance and insurance",8753.9,10753.5,12946.5,14105.9,15651.0,14623.4,15448.4,15696.8,16116.5,16993.2,16829.4,12678.4,16495.2,16189.6,16824.0,16952.1,14303.7,18651.0,19250.6,18229.2,18002.1,17582.0
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",4771.2,5816.9,7769.1,7747.7,9856.1,9696.0,9894.8,9096.2,9981.3,9622.9,8205.9,8016.2,8393.1,8024.5,8892.3,9850.2,8614.0,8745.0,8724.6,8180.9,7818.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",345.2,361.0,375.9,449.2,672.4,698.4,574.4,536.2,750.0,775.8,602.9,328.7,846.4,859.0,725.7,951.0,1001.4,848.6,873.9,1053.2,1306.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",54,"524","    Insurance carriers and related activities",3282.6,3862.4,3858.1,5288.1,4244.9,3510.1,4383.3,5792.4,5176.0,6445.7,7705.2,4032.3,7134.0,7180.4,7104.0,6101.4,4613.4,9162.5,9885.2,9160.8,9052.6,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",55,"525","    Funds, trusts, and other financial vehicles",275.9,780.5,989.0,701.5,862.3,670.6,555.9,278.7,192.3,172.7,483.7,277.6,109.2,107.3,82.3,49.5,62.4,150.1,36.9,54.7,55.1,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",56,"53","   Real estate and rental and leasing",7826.4,8589.5,9082.2,9320.1,10719.1,10097.2,9189.3,8765.9,7404.6,7350.1,7448.4,9700.1,9469.9,9096.0,9632.1,9577.6,9752.3,9275.7,9968.2,9622.8,9255.3,9466.7
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",57,"531","    Real estate",3557.9,3511.1,3734.2,3803.2,3889.8,4011.3,4228.2,4917.7,5187.6,5333.7,5754.7,5864.8,5972.6,6571.4,6740.3,6742.7,6749.0,6671.6,6764.5,6649.9,6659.8,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets",4441.9,5274.4,5554.1,5729.7,7097.5,6309.9,5111.8,3918.0,2199.3,1985.9,1640.2,3844.9,3501.1,2524.7,2891.7,2835.0,3003.9,2599.1,3223.9,2977.6,2555.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",59,"54, 55, 56","  Professional and business services",5840.9,6206.2,6162.0,6297.9,6348.7,6296.0,6439.1,6680.6,6699.8,6681.9,6453.9,6780.0,6133.1,6460.2,6902.5,7339.9,7209.1,7502.4,7296.8,7116.2,7662.4,7824.4
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",60,"54","   Professional, scientific, and technical services",2932.0,3320.5,3335.4,3387.8,3510.5,3506.4,3605.1,3877.6,3849.0,3619.9,3562.2,3865.5,3607.7,3715.0,4139.4,4663.5,4647.6,4881.0,4954.9,4062.9,4299.5,4403.7
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",61,"5411","    Legal services",706.4,820.8,810.4,879.9,978.8,1011.5,1168.9,1309.8,1501.3,1441.1,1341.0,1383.0,1219.3,1166.4,1188.5,1468.5,1271.0,1315.0,1324.5,1354.0,1373.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",62,"5415","    Computer systems design and related services",168.7,219.2,272.5,258.1,279.7,289.5,346.1,409.9,271.0,294.1,311.3,356.3,391.0,428.1,487.9,550.6,578.2,603.9,662.8,701.4,737.0,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",63,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",2079.6,2285.3,2209.3,2236.1,2245.8,2200.2,2083.4,2143.6,2130.3,1928.4,1941.5,2151.9,2008.7,2123.7,2461.8,2644.4,2801.7,2966.5,2975.5,2000.5,2189.1,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",64,"55","   Management of companies and enterprises",2208.6,2081.4,1920.0,1940.4,1953.8,2015.8,1970.8,1814.5,1650.7,1772.7,1521.4,1625.3,1362.6,1514.6,1462.6,1363.4,1177.4,1155.6,854.0,1645.4,1871.1,1783.3
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",65,"56","   Administrative and support and waste management and remediation services",857.0,907.2,968.5,1024.2,950.4,866.2,933.1,1019.6,1199.2,1292.9,1363.3,1286.4,1161.6,1227.4,1299.4,1313.1,1383.4,1462.9,1472.2,1437.1,1531.2,1662.9
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",66,"561","    Administrative and support services",771.0,815.4,878.4,934.4,867.8,796.3,858.1,952.3,1103.8,1199.3,1243.0,1173.9,1053.1,1094.7,1179.3,1187.0,1260.8,1343.6,1333.6,1287.5,1370.4,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",67,"562","    Waste management and remediation services",87.2,93.1,90.0,88.8,81.5,68.2,73.2,64.1,93.3,90.2,119.2,111.3,108.1,133.0,120.1,126.1,122.6,119.6,138.3,148.9,159.9,(NA)
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",68,"61, 62","  Educational services, health care, and social assistance",2688.9,2806.2,2882.5,3049.4,3143.4,3245.9,3459.8,3670.3,3818.2,3988.3,4060.5,4356.3,4465.0,4472.7,4660.4,4749.0,4822.7,5032.1,5172.3,5221.0,5288.4,5391.7
 "10000","Delaware",2,SAGDP9N,"Real GDP by state","Millions of chained 2012 dollars",69,"61","   Educational services",304.0,301.0,317.0,322.1,337.8,339.3,357.0,388.1,383.6,411.1,403.6,414.3,435.3,429.7,420.7,431.1,419.4,444.0,416.8,405.8,389.0,386.9
