GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,IndustryId,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",37,"481","   Air transportation",2235934,2454611,2831095,3075126,3387276,3362799,3081465,3083235,2963306,3420961,3153572,3005498,2757537,2987268,3245644,3509538,3612223,3738652,3874344,4361516,4607746
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",38,"482","   Rail transportation",1109668,1159160,1227396,1222042,1245832,1226601,1243268,1271104,1317181,1368612,1416783,1539278,1429068,1408866,(D),1739889,1664685,1794186,1844263,1670745,1702518
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",39,"483","   Water transportation",81066,81798,93710,101724,111749,114215,114496,122688,131812,141899,150408,157060,164064,156958,163241,159231,164125,159380,170836,176808,177955
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",40,"484","   Truck transportation",2903879,3074844,3345037,3413085,3409479,3334451,3437429,3583655,3843392,4032665,4167403,4091709,3696288,3729373,4015032,4136403,4292891,4451756,4760851,4817339,5007749
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",41,"485","   Transit and ground passenger transportation",426712,443294,516421,524342,560811,575233,615899,651829,689679,748408,805499,842285,842539,842806,882816,906921,940337,955976,1022898,1007564,1025270
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",42,"486","   Pipeline transportation",97474,96209,89594,75689,78064,80904,87184,86613,93787,98117,117019,119854,124058,135168,139752,145171,148059,148613,154033,151171,152984
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",1864508,2013422,2094578,2313826,2288808,2215931,2264545,2445309,2621859,2647691,2800664,2891712,2670403,2696431,(D),3123667,3180277,3259303,3587347,3701196,3840021
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",44,"493","   Warehousing and storage",1124847,1205239,1172720,1287286,1320103,1385622,1435542,1670241,1831830,1903985,2088529,2083384,2216621,2238741,2302059,2506707,2448759,2463249,2725053,2862144,3052403
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",45,"51","  Information",7873465,8530582,9089712,9652980,9489837,8991855,8902582,8919687,9036474,9142383,9710274,9651979,9228864,8646218,9102907,9319535,9429155,9685238,10142981,10142887,10077374
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",46,"511","   Publishing industries (except Internet)",2801139,3013568,3270586,3377355,3170694,2942999,2897260,2981472,2936391,3096137,3455833,3366257,3157285,2859830,2994607,2990279,3058128,3143712,3518657,3620178,3653599
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",47,"512","   Motion picture and sound recording industries",445728,443115,451712,446707,448335,430042,459536,460384,504194,511994,519611,487593,485505,452003,473694,451534,430613,458153,475856,459569,477252
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",3370856,3720208,3894764,4245399,4167441,4195037,4133386,4319669,4268731,4183409,4490626,4517315,4498469,4263809,4486153,4438393,4470396,4405296,4272063,4127042,3937008
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",49,"518, 519","   Data processing, hosting, and other information services",1255740,1353691,1472651,1583519,1703366,1423777,1412400,1158162,1327158,1350842,1244205,1280813,1087605,1070576,1148453,1439329,1470019,1678078,1876404,1936098,2009515
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",50,"52, 53","  Finance, insurance, real estate, rental, and leasing",22030964,24404776,25913820,27805580,29597079,30208869,30942732,32872607,34399914,37174937,39929883,39916933,36059269,36010507,38042569,39911471,39665910,41396045,44928314,46287463,48762661
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",51,"52","   Finance and insurance",19016972,21030810,22226828,23758026,25518690,25850244,26744399,28421717,29662715,31980079,34611575,35007526,31525998,31537481,33513005,35073869,34564497,36036814,38839190,39905996,42124536
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",52,"521-522","    Monetary Authorities- central bank, credit intermediation, and related services",6444368,7355865,7911228,8262110,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",53,"523","    Securities, commodity contracts, and other financial investments and related activities",5406138,5998109,6640022,7657753,7966265,7592301,7497616,8663586,9226469,10077977,12036544,12559715,10707562,10630241,11578711,12134858,11237580,12537179,13228794,13389902,14353051
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",54,"524","    Insurance carriers and related activities",7108861,7611936,7608162,7774435,8484502,8461327,8644187,8952942,9223896,10127310,10627444,10895944,10488390,10740992,11184033,11652892,11659722,12015095,13300052,13615463,14293107
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",55,"525","    Funds, trusts, and other financial vehicles",57604,64901,67417,63728,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",56,"53","   Real estate and rental and leasing",3013992,3373965,3686992,4047555,4078389,4358626,4198333,4450890,4737199,5194858,5318308,4909407,4533271,4473026,4529564,4837602,5101412,5359231,6089125,6381467,6638125
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",57,"531","    Real estate",2101585,2388260,2614757,2910699,2924720,3198129,3053933,3244036,3471627,3862560,3902298,3567875,3274875,3284689,3276105,3526160,3759039,3912369,4292315,4443151,4656815
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",58,"532-533","    Rental and leasing services and lessors of nonfinancial intangible assets",912407,985706,1072235,1136856,1153670,1160497,1144399,1206854,1265572,1332298,1416011,1341532,1258396,1188337,1253459,1311442,1342373,1446862,1796809,1938316,1981309
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",59,"54, 55, 56","  Professional and business services",32875023,37626676,41071290,45631399,47229221,46405163,47018970,50323995,54463581,58836467,62510687,64084825,60052863,62167087,65336873,69640909,71902534,75103036,78275735,79490903,83315137
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",60,"54","   Professional, scientific, and technical services",19082711,21424447,23970119,26844924,27464251,26564459,26066201,27189485,29727265,32313898,33805401,35371103,33559188,33709809,35745148,37808763,39218480,41281765,44465752,45477653,46966314
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",61,"5411","    Legal services",3356776,3587988,3805182,4205753,4514813,4863235,5137477,5319941,5656205,5978650,6394293,6651825,6401135,6255233,6358683,6439715,6703087,6628937,6721206,6845069,7038192
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",62,"5415","    Computer systems design and related services",2859581,3882739,4688083,5263249,4773072,3973619,3718527,4513412,4953907,5498824,5945894,6214414,5954368,6198913,6857057,7533103,8120898,8712364,9623060,10003365,10651777
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",63,"5412-5414, 5416-5419","    Miscellaneous professional, scientific, and technical services",12866353,13953720,15476854,17375923,18176365,17727605,17210198,17356132,19117153,20836424,21465215,22504865,21203685,21255662,22529409,23835945,24394495,25940464,28121486,28629219,29276345
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",64,"55","   Management of companies and enterprises",5342046,6929970,7289369,7951063,8509822,8708786,9485398,10605589,11213813,12104888,13080941,12722692,12267290,13288025,13571260,14676787,15184595,14944761,14069227,13944745,14629396
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",65,"56","   Administrative and support and waste management and remediation services",8450267,9272259,9811802,10835412,11255149,11131918,11467371,12528921,13522503,14417681,15624345,15991030,14226384,15169254,16020465,17155359,17499460,18876509,19740756,20068505,21719427
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",66,"561","    Administrative and support services",7802115,8596353,9174756,10233317,10635892,10475535,10784805,11805329,12768137,13590654,14754386,15100980,13342490,13999353,14974460,15947523,16329261,17654354,18535999,18914488,20460645
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",67,"562","    Waste management and remediation services",648152,675907,637046,602094,619257,656383,682565,723591,754365,827027,869959,890050,883894,1169901,1046006,1207836,1170199,1222155,1204758,1154017,1258782
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",68,"61, 62","  Educational services, health care, and social assistance",22261662,23731440,25171400,26805297,28390772,30370688,32129781,34028092,35802331,38313269,40469341,42753346,45212392,45921719,47919650,49822590,51137418,52276271,54143908,56461706,58011450
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",69,"61","   Educational services",3119473,3374939,3595137,3849889,4119466,4501540,4843505,5212759,5418390,6020226,6428857,6950706,7659998,7922816,8436436,8917203,9114049,9467399,9596725,10000743,9986441
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",70,"62","   Health care and social assistance",19142189,20356501,21576263,22955408,24271306,25869148,27286276,28815334,30383941,32293043,34040484,35802640,37552394,37998903,39483213,40905387,42023370,42808872,44547183,46460963,48025009
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",71,"621","    Ambulatory health care services",7634524,7980540,8312163,8861690,9585482,10286861,10803054,11371723,12110234,12979905,13604805,14260478,14906369,15481078,16007138,16621576,17151772,17441571,18051483,18847038,19366539
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",72,"622","    Hospitals",7501623,8049776,8547595,8969945,9564160,10183417,10914543,11572223,12129599,12869191,13599440,14316805,15204881,14875284,15665416,16100608,16379729,16714503,17541038,18305660,18999760
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",73,"623","    Nursing and residential care facilities",2342943,2467600,2667189,2826569,3032508,3196284,3295809,3452050,3589166,3794488,4042145,4269782,4427787,4601762,4715644,4830589,4969100,5008539,5175632,5375183,5500361
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",74,"624","    Social assistance",1663099,1858585,2049316,2297205,2089156,2202587,2272870,2419338,2554942,2649459,2794093,2955576,3013357,3040778,3095015,3352614,3522769,3644258,3779030,3933082,4158349
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",75,"71, 72","  Arts, entertainment, recreation, accommodation, and food services",7406965,8142499,8876067,9441483,9930329,10188484,10596719,11171975,11723795,12338832,13118594,13352008,12939559,13041628,13718423,14787375,15189806,15681470,16902469,17913469,18708491
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",76,"71","   Arts, entertainment, and recreation",1924187,2060370,2191737,2382967,2515666,2755622,2775241,2795501,2878470,2974676,3139905,3226742,3152364,3142571,3239854,3487988,3546188,3635483,3852191,4148714,4318355
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",77,"711-712","    Performing arts, spectator sports, museums, and related activities",869616,930420,959630,1047808,1086700,1206815,1195116,1198042,1246976,1352686,1467845,1532475,1523308,1539906,1577150,1640047,1737817,1725041,1894374,2045550,2174249
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",78,"713","    Amusement, gambling, and recreation industries",1054571,1129949,1232107,1335158,1428967,1548808,1580125,1597459,1631494,1621990,1672060,1694267,1629056,1602665,1662704,1847941,1808371,1910441,1957816,2103164,2144107
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",79,"72","   Accommodation and food services",5482778,6082129,6684330,7058517,7414663,7432862,7821478,8376474,8845325,9364156,9978689,10125266,9787195,9899057,10478569,11299387,11643618,12045988,13050278,13764754,14390135
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",80,"721","    Accommodation",1014092,1161403,1349891,1455923,1464681,1399390,1434878,1538248,1610925,1692754,1818633,1888036,1705918,1668600,1774346,1930129,1959276,2021875,2306881,2315655,2373145
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",81,"722","    Food services and drinking places",4468685,4920726,5334439,5602594,5949982,6033472,6386600,6838226,7234400,7671402,8160057,8237230,8081276,8230458,8704223,9369258,9684342,10024113,10743397,11449099,12016990
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",82,"81","  Other services (except government and government enterprises)",7445713,8084113,8445143,8912142,9122469,9878454,10099094,10493640,10568831,11015290,11655878,12174161,12057930,11744595,12230291,12520907,12734135,13557317,13959168,14151625,14614323
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",83,"..."," Government and government enterprises",36002783,37684295,39734081,41815755,46039064,49060753,50940616,53637743,55530347,57283859,59089007,61114935,63060084,65913041,65706594,65736932,68440347,68900594,69335843,68513404,69847164
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",84,"...","  Federal civilian",5443095,5516678,5643200,6062132,5973222,6259323,6541528,6963969,7278108,7398077,7630429,7818942,8009001,8608011,8582038,8384760,8182682,8353777,8660657,8757354,8923756
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",85,"...","  Military",1528532,1591164,1656600,1702221,1799147,2008384,2251581,2333443,2410005,2441845,2564676,2742578,2905412,2933969,2666086,2593338,2489144,2354812,2350907,2343051,2495523
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",86,"...","  State and local",29031156,30576453,32434281,34051402,38266695,40793046,42147507,44340331,45842234,47443937,48893902,50553415,52145671,54371061,54458470,54758834,57768521,58192005,58324279,57412999,58427885
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",87,"11, 21","Natural resources and mining",1095609,1140654,1111724,1066994,1138845,1086945,1183339,1307863,1271145,1320103,1466423,1492756,1402189,1395045,1543611,1553042,1491729,1630175,1662390,1580002,1497875
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",88,"42, 44-45","Trade",32126642,33659880,34956169,37252709,37574095,37857390,38318304,39596295,41208224,43251913,45734576,45418998,42587929,42591530,45151393,46982912,47815776,48756278,50700565,51446379,53174347
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",89,"...","Transportation and utilities",12433078,13159489,14349499,15047922,15521752,15373524,14931666,15633267,16289399,17377138,17780283,18003571,17106778,17312374,18693264,19627266,19918834,20619347,21858074,22741690,23559400
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",90,"...","Private goods-producing industries 2/",56302573,59009470,60861792,63207063,62275432,60900500,60793634,61991286,63887660,66600896,68753100,68866030,60395147,59112351,61599318,63667215,64088115,67136016,70703992,71252805,73194484
 "17000","Illinois",3,SAGDP4N,"Compensation of employees","Thousands of dollars",91,"...","Private services-providing industries 3/",144453513,157339455,167873100,180549513,186855555,189274427,192939848,203039558,213492549,227450227,240909517,245355821,235245585,237435658,250195372,262612966,267793568,277075002,290911213,298636123,310223183
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",1,"...","All industry total",97943268,104953444,111589676,117278363,118592050,120789787,124487728,130674953,135176021,140881391,145418218,147507657,138300211,142246857,147746544,154866221,157878250,165195749,170594927,177251500,185485873
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",2,"..."," Private industries",84136154,90585189,96268071,100927510,101657740,103135603,105843021,110998741,114698252,120052961,123705404,124817086,115046859,118788577,124106421,131385968,134621845,141147004,146087423,152260942,159886943
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",3,"11","  Agriculture, forestry, fishing and hunting",289427,333093,326937,324079,346976,325776,363432,414955,390174,397171,462159,414967,456054,479448,455459,537176,549490,638458,546313,578693,599726
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",4,"111-112","   Farms",237553,275704,262885,261372,286762,269068,303333,341520,319393,300389,362155,329124,366854,387730,362151,431903,442564,483393,391568,404875,425946
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",5,"113-115","   Forestry, fishing, and related activities",51875,57389,64052,62707,60214,56708,60099,73435,70781,96782,100005,85843,89200,91718,93309,105273,106926,155065,154745,173818,173779
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",6,"21","  Mining, quarrying, and oil and gas extraction",388734,401567,395057,402515,385343,380216,393252,412956,406437,454220,471895,471334,446984,474384,508702,537314,554419,586714,553767,508086,524287
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",7,"211","   Oil and gas extraction",6204,5363,5119,5064,5851,4388,4960,5696,5548,7401,12383,10182,9928,14421,15086,20388,19843,22697,20781,18153,12306
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",8,"212","   Mining (except oil and gas)",376342,390539,384810,392775,373021,368821,382051,399260,391059,439612,449227,445688,423397,445361,475934,493520,501898,522730,499026,459150,471906
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",9,"213","   Support activities for mining",(T),(T),(T),(T),6472,7007,6240,8000,9831,7208,10285,15464,13659,14602,17681,23406,32678,41288,33961,30783,40075
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",10,"22","  Utilities",1033996,1035955,1139166,1159162,1251765,1257070,1226999,1294887,1325249,1487573,1478867,1604280,1618233,1671440,1719880,1650664,1738591,1801290,1801285,1887364,1859565
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",11,"23","  Construction",5529556,6033871,6280981,6590275,6799305,6846582,7063261,7370994,7606917,7909501,8433004,8508936,7096859,7201188,7702210,8452353,8257983,8207975,8574747,9060871,9793720
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",12,"31-33","  Manufacturing",29844638,31927404,34136354,34750222,32703637,32930728,33441880,34877114,35491740,36520353,36551963,35662516,30139692,31575817,33031397,35090230,35674155,38000844,39382750,40160507,42487393
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",13,"321,327-339","   Durable goods manufacturing",22477074,23931340,25623938,26285731,24195539,24432945,24812719,25859456,26286940,26850831,26817061,25628516,20879460,21791539,23279655,25060855,25066480,26656332,28014668,28452752,30223464
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",14,"321","    Wood product manufacturing",754346,835872,926173,899894,823423,813125,812709,837031,868356,835863,784791,699568,507874,485776,521325,565147,578803,630803,679627,724125,785981
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",15,"327","    Nonmetallic mineral product manufacturing",745478,767997,825968,842410,833933,836553,841910,848324,865749,868168,874741,814956,673945,700398,736358,784708,836015,895966,928025,940930,967176
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",16,"331","    Primary metal manufacturing",3843339,3994165,4049066,4073455,3733630,3583704,3611602,3657264,3703219,3723149,3803789,4015846,3108204,3286709,3639243,3893777,3826073,4027114,4026584,3915093,3989391
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",17,"332","    Fabricated metal product manufacturing",2573765,2746630,2901145,3038291,2833202,2734003,2681630,2806012,2937916,3054120,3116920,3069566,2497885,2648768,2960726,3182179,3212673,3470119,3593787,3686006,3946589
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",18,"333","    Machinery manufacturing",2663094,2814668,2927656,2969628,2677933,2563249,2538990,2710823,2854987,2999481,3046562,3202825,2613893,2648346,2927137,3240314,3216317,3392442,3538635,3486597,3625083
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",19,"334","    Computer and electronic product manufacturing",1375000,1395759,1382315,1421718,1362768,1334640,1301514,1330584,1329769,1455540,1382459,1457002,1290826,1290644,1280100,1253214,1192941,1198214,1219249,1232890,1231039
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",20,"335","    Electrical equipment, appliance, and component manufacturing",1080215,1070140,1085755,1075378,948508,899852,844475,871351,857705,818041,733611,669568,605019,609223,550817,556704,599501,615805,634647,676252,696931
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",21,"3361-3363","    Motor vehicles, bodies and trailers, and parts manufacturing",6542765,7163168,8218632,8459360,7507200,8082627,8390441,8731891,8638055,8729237,8520614,7254498,5512577,5977523,6280836,7015457,7238809,7889411,8355901,9012219,9997934
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",22,"3364-3369","    Other transportation equipment manufacturing",761033,819993,890808,925650,889040,829265,896466,983744,1016109,1096075,1137077,1087566,936199,910085,1030713,1083619,1114301,1099650,1059131,1037857,1104180
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",23,"337","    Furniture and related product manufacturing",891266,962448,1017651,1081248,1038520,1043911,1060777,1115616,1130192,1160986,1175214,1075419,873810,887538,928270,991780,1078484,1141106,1215779,1294172,1374151
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",24,"339","    Miscellaneous manufacturing",1246774,1360500,1398770,1498698,1547381,1712017,1832205,1966816,2084882,2110171,2241283,2281701,2259229,2346530,2424131,2493957,2172562,2295702,2763304,2446611,2505009
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",25,"311-316,322-326","   Nondurable goods manufacturing",7367565,7996064,8512416,8464491,8508098,8497782,8629160,9017658,9204800,9669523,9734902,10033999,9260232,9784278,9751742,10029374,10607675,11344513,11368082,11707755,12263930
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",26,"311-312","    Food and beverage and tobacco product manufacturing",1276377,1331433,1398963,1417191,1434012,1487221,1573138,1603683,1639817,1685992,1787991,1838902,1888731,1967749,1979866,2051707,2084446,2406670,2498126,2600801,2730903
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",27,"313-314","    Textile mills and textile product mills",133340,147006,156381,155673,133442,134891,136171,145786,152114,151105,156411,150925,123322,142931,151299,160555,158192,177472,161537,168973,184900
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",28,"315-316","    Apparel, leather, and allied product manufacturing",94127,88286,79935,76566,70277,62226,62506,65102,64250,76352,82585,80463,70532,94280,78712,89933,90955,91353,88305,85725,79781
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",29,"322","    Paper manufacturing",606272,623493,609331,620364,636909,642197,634195,650877,663952,669523,686687,671767,606907,624772,650353,638550,628350,667301,664652,675644,717722
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",30,"323","    Printing and related support activities",878590,919383,942493,941893,914035,891349,877747,881052,887979,905356,926332,929583,816060,814020,808384,805496,796964,807901,803639,817351,832810
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",31,"324","    Petroleum and coal products manufacturing",283259,286003,312667,287129,311950,303267,338385,337375,357542,439393,442167,471160,490040,500038,509139,552662,585583,628841,603622,634916,635786
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",32,"325","    Chemical manufacturing",2461011,2873415,3113563,2995229,3046312,3014566,3041905,3328819,3366940,3528774,3611531,3918277,3611555,3872306,3679839,3708698,4195003,4320809,4280774,4321026,4514153
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",33,"326","    Plastics and rubber products manufacturing",1634589,1727045,1899082,1970445,1961160,1962065,1965114,2004965,2072206,2213027,2041199,1972922,1653085,1768183,1894149,2021774,2068181,2244165,2267427,2403320,2567874
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",34,"42","  Wholesale trade",5196649,5604363,5812160,6204995,6221864,6237705,6288225,6615916,7017865,7464802,7846880,7992916,7232741,7402878,7752106,8078490,8259084,8735379,9025967,9239282,9648520
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",35,"44-45","  Retail trade",7332416,7762939,8021701,8367889,8501579,8651690,8895362,9032856,9201613,9387039,9481758,9392934,8929365,9028050,9267058,9587518,9847582,10212265,10592232,11115324,11485967
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",36,"48-49","  Transportation and warehousing",3969802,4258590,4582604,4797961,4820346,4798467,4872757,5170906,5497873,5791509,6119711,6080043,5681106,5854228,6159429,6524342,6708326,7036477,7319309,7667886,7933418
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",37,"481","   Air transportation",292267,355098,426969,452131,477708,505777,445892,403514,377763,375048,405037,379244,339171,361690,363438,378820,419261,439574,234104,233165,216921
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",38,"482","   Rail transportation",416540,449115,490799,490214,425554,415909,429600,450640,476872,502985,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",39,"483","   Water transportation",98466,96445,108071,104905,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D)
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",40,"484","   Truck transportation",1954241,2016231,2176215,2227543,2267042,2237535,2265042,2423866,2608380,2786624,2927782,2888319,2584556,2655698,2842313,2977109,3066193,3219318,3428170,3515344,3640328
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",41,"485","   Transit and ground passenger transportation",84658,85069,92609,92490,74491,80006,83340,92571,103012,104470,108994,118524,129473,132305,140952,156381,161371,167994,165214,166095,174498
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",42,"486","   Pipeline transportation",29888,36799,37952,37624,40002,36508,37358,41932,43382,47004,48269,50734,54856,54167,58025,64124,60778,63730,69772,68327,69346
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",43,"487-488, 492","   Other transportation and support activities",618680,692159,737893,795770,(D),(D),(D),(D),(D),(D),1024562,1009733,961755,1017099,1058038,1135405,1158778,1212402,1307884,1389894,1474737
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",44,"493","   Warehousing and storage",475063,527674,512096,597285,598115,605758,676874,797247,883247,901392,936686,937543,967734,982945,973529,1069791,1111907,1141554,1271634,1485773,1552077
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",45,"51","  Information",1748725,1858892,1985006,2103506,2170128,2130490,2218025,2366685,2346144,2381405,2525654,2527364,2485007,2365071,2357059,2568552,2641020,2771311,2508264,2459881,2462133
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",46,"511","   Publishing industries (except Internet)",600799,644041,683466,735209,724469,710899,749459,766086,776922,802408,885408,897981,872297,814597,837657,950422,1030043,1105959,878748,851433,868276
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",47,"512","   Motion picture and sound recording industries",74198,78856,92063,92994,87888,84936,85238,91382,92744,96427,97910,95701,97671,92216,87971,90279,85376,91716,88939,96720,114137
 "18000","Indiana",3,SAGDP4N,"Compensation of employees","Thousands of dollars",48,"515, 517","   Broadcasting (except Internet) and telecommunications",948031,1000353,1052491,1092205,1175988,1187911,1226495,1355245,1327873,1328909,1410857,1403648,1388952,1331248,1302685,1333647,1327016,1356138,1207498,1185007,1153529
